active,byline,city,currency,description,end_date,funded_amt,funded_pct,headline,state,title,url
0,,,,"As a filmmaker who uses Micro 4/3 cameras, your lenses need to give you absolute quality and control. Enter Veydra Mini Primes.",,,,Veydra - M4/3 Cinema Lenses for GH4 and BMPCC,,Veydra -,https://www.kickstarter.com/projects/665053329/veydra-m4-3-cinema-lenses-for-gh4-and-bmpcc?ref=category
0,,,,The Thimble Slide guitar slide allows the wearer to slide when they want -- yet still fret the strings when they need to!,,,,Thimble Slide,,Thimble Slide,https://www.kickstarter.com/projects/colecoleman/help-bring-thimble-slide-to-the-world-market?ref=category
0,,,,"Middle-schoolers designed a microgravity experiment that's going to the ISS! Help us send them to the launch in Wallops Island, VA.",,,,"Kansas City SSEP Mission 5 Rocket . . .3,2,1 . . Blast Off!",,"Kansas City SSEP Mission 5 Rocket . . .3,2,",https://www.kickstarter.com/projects/kcssepmission5/kansas-city-ssep-mission-5-rocket-321-blast-off?ref=category
0,,,,"Hands in the air! Catching ALL - Social, Translation, Navigation and Entertainment, at ONE GLIMPSE.",,,,MAD Gaze: The World's Most Advanced Smart Glass & Ecosystem,,MAD Gaze:,https://www.kickstarter.com/projects/1491829370/mad-glass-see-things-in-a-new-angle?ref=category
0,,,,"We’re creating a space that supports making, collaboration, and innovation to ignite student interests and encourage lifelong success",,,,Innovation Center: Our Makerspace,,Innovation Center:,https://www.kickstarter.com/projects/298662947/find-your-niche-create-a-passion?ref=category
0,,,,"Affordable voice-controlled smart-device for video conferencing, wireless screen sharing, live broadcasting, and security surveillance.",,,,HELLO The Most Advanced Video Communication Device,,HELLO,https://www.kickstarter.com/projects/1658540583/hello-the-most-advanced-video-communication-device?ref=category
0,,,,"Flutter is a high performance microcontroller platform for the connected age. Fast ARM CPU, hardware cryptography, battery charging, and onboard wireless with over 1 kilometer range. Easy to program with Arduino onboard.",,,,Flutter: High performance electronics for the connected age.,,Flutter:,https://www.kickstarter.com/projects/flutterwireless/flutter-20-wireless-arduino-with-half-mile-1km-ran?ref=category
0,,,,"Most reliable, easy to use, fun and affordable electric bike, ever! Available for delivery to anywhere in the world for under $400AUD",,,,A quality Dillenger folding electric bike for under $400.00!,,A,https://www.kickstarter.com/projects/1182676007/a-quality-dillenger-folding-electric-bike-for-unde?ref=category
0,,,,VRGO creates an immersive and responsive virtual reality experience through hands free movement at the touch of a button.,,,,VRGO: The Chair that Redefines Movement in Virtual Reality,,VRGO:,https://www.kickstarter.com/projects/vrgo/vrgo-the-chair-that-redefines-movement-in-virtual?ref=category
0,,,,"Unleash the power of your iPhone's camera for much better pictures, time after time!",,,,PICTAR. Probably the best iPhone camera-grip ever built.,,PICTAR. Probably the best iPhone camera-,https://www.kickstarter.com/projects/mymiggo/pictar-probably-the-best-iphone-camera-grip-ever-b?ref=category
0,,,,Solar Pi Platter - A versatile board for powering your Pi from the sun or battery and much more.  Come see what we've cooked up!,,,,Solar/UPS Pi Platter for Raspberry Pi,,Solar/UPS,https://www.kickstarter.com/projects/1647124460/solar-pi-platter?ref=category
0,,,,"Truu - True wireless earbuds with wireless charging. No more charging cords or cases, just pure freedom.",,,,World's first wirelessly charged earbuds,,World's,https://www.kickstarter.com/projects/1012683372/truu-join-the-wireless-revolution?ref=category
0,,,,"After countless pleas from our community, WeBuyBlack will now expand to include Black Owned Service-Based Businesses.",,,,WeBuyBlack.com Expanding To Include Service-Based Businesses,,WeBuyBlack.com Expanding To Include Service-,https://www.kickstarter.com/projects/669601335/webuyblackcom-expanding-to-include-service-based-b?ref=category
0,,,,"The PiSoC is an open source development platform which gives each person a unique opportunity to create, regardless of skill level.",,,,PiSoC: Learn to Create,,PiSoC:,https://www.kickstarter.com/projects/embeditelectronics/pisoc-learn-to-create?ref=category
0,,,,"Our Motto: Beach Time is Family Time. Our Mission: Change the Way People Vacation. Our Reality: Making the Impossible, Possible.",,,,Beach Caddy: World's First App and Service for Beach Goers!,,Beach Caddy:,https://www.kickstarter.com/projects/beachcaddy/beach-caddy-worlds-first-app-and-service-for-beach?ref=category
0,,,,"Oar Inspired is committed to advancing the sport of rowing by providing affordable, real-time data about actual on-water performance.",,,,Oar Inspired - Performance Measurement Solution,,Oar Inspired -,https://www.kickstarter.com/projects/1771876920/oar-inspired-performance-measurement-solution?ref=category
0,,,,"StompLight's rugged design, patented engineering and world first built-on LED array offers performers pro-lighting anywhere",,,,Hail StompLight!  The world's first Lighting Effect Pedal,,Hail,https://www.kickstarter.com/projects/78510603/stomplight-the-worlds-first-stage-lighting-effects?ref=category
0,,,,"RinseKit conveniently delivers hot, pressurized water anywhere!",,,,RinseKit: The Revolutionary Portable Shower,,RinseKit:,https://www.kickstarter.com/projects/rinsekit/rinsekit-the-revolutionary-portable-shower?ref=category
0,,,,"Full Aluminum Frame,Heated Bed,Auto Bed leveling,Magnetic Ball end rods,Diamond Head Option, Z220 / Z440 mm",,,,TRIUM DELTA 3D PRINTER,,TRIUM,https://www.kickstarter.com/projects/873464596/trium-delta-3d-printer?ref=category
0,,,,With 'allb' we have discovered a totally new and effective way of childcare that we are sure will bring you and your baby happiness.,,,,allb - A Smart Wearable Device for Infants.,,allb -,https://www.kickstarter.com/projects/1431060853/allb-a-smart-wearable-device-for-infants?ref=category
0,,,,"The Savior, the world's first complete waterproof solar charger for action athletes who depend on their tech while out of bounds.",,,,The Savior: Durable Waterproof Solar Charging System,,The Savior:,https://www.kickstarter.com/projects/arceffect/the-savior-waterproof-solar-charging-system-by-arc?ref=category
0,,,,Since Kickstarter we have added two major capabilities 1. Trigger Smart Home Scenes by entering/exiting a room. 2. Create reminders for yourself that can be set to alert you as you enter/exit a room.,,,,Gidjit Beacons and Gidjit App,,Gidjit,https://www.kickstarter.com/projects/1669256745/gidjit-beacons-and-gidjit-app?ref=category
0,,,,"Are you struggling with your passwords? ZenyPass is an open source application, that solves the complexity of using secure passwords.",,,,"ZenyPass, simplify and secure your online life.",,"ZenyPass,",https://www.kickstarter.com/projects/481814402/zenypass-simplify-and-secure-your-online-life?ref=category
0,,,,Easy to use Arduino Shield  for smart Robotics projects with Lego EV3 /NXT sensors and motors. Use this shield in Arduino IDE with C++.,,,,EVShield  - an Arduino Sheild for EV3 Motors and Sensors,,EVShield  -,https://www.kickstarter.com/projects/1842571016/evshield-an-arduino-sheild-for-ev3-motors-and-sens?ref=category
0,,,,"VAULTCARD™ is your pocket-sized protection against RFID fraud, shielding credit and debit cards to keep personal data safe.",,,,Ultimate Protection For Your RFID Credit Cards & Passports,,Ultimate,https://www.kickstarter.com/projects/444545273/ultimate-protection-for-your-rfid-credit-cards-and?ref=category
0,,,,Use a Raspberry Pi to control your 3D printer’s motors and UI! Our SDK makes it easy to add features and incorporate feedback.,,,,Photon Elephant: A real OS for your 3D Printer.,,Photon Elephant:,https://www.kickstarter.com/projects/photonelephant/photon-elephant-a-real-os-for-your-3d-printer?ref=category
0,,,,A single AA battery provides voltages of 5V or 3.3V for hardware prototyping.,,,,BooSTick - small AA voltage booster,,BooSTick -,https://www.kickstarter.com/projects/1710326172/boostick-small-aa-voltage-booster?ref=category
0,,,,A $29 bluetooth controlled motor for your existing indoor blinds and shades,,,,MOVE–motorize blinds and shades,,MOVE–motorize,https://www.kickstarter.com/projects/789589988/movemotorize-blinds-and-shades?ref=category
0,,,,"Convert your drone into an all-terrain vehicle. Water, snow, rocks, sand, and other rugged terrain are no match for WaterStrider™.",,,,WaterStrider: Perfect Footage. Confident Landings. Anywhere.,,WaterStrider:,https://www.kickstarter.com/projects/dronerafts/waterstrider-perfect-footage-confident-landings-an?ref=category
0,,,,"Fashion Meets Technology. Crafted with Italian leather, Looper keeps your valuables in check with Bluetooth tracker technology.",,,,Looper: The First Fashionable Tracker Accessory,,Looper:,https://www.kickstarter.com/projects/1278752687/looper-fashion-meets-smart-tracker-technology?ref=category
0,,,,"We're building a motion platform for virtual reality and Oculus Rift! Resulting codes, designs, and models will be made public for all!",,,,Virtual Reality Motion Platform,,Virtual,https://www.kickstarter.com/projects/1072290093/virtual-reality-motion-platform?ref=category
0,,,,The Most Interactive Smartwatch. Intuitive Interaction. Lifestyle Convenience. Unique Ticwear OS. Innovative Design.,,,,Ticwatch 2: The Most Interactive Smartwatch,,Ticwatch 2:,https://www.kickstarter.com/projects/mobvoi/ticwatch-2-the-most-interactive-smartwatch?ref=category
0,,,,"The World's Lightest & Smartest E-Scooter: cool, small, portable, and can be easily folded into a backpack and bring it anywhere.Pre-Order your ZAR:pre-order@crazyfire.love",,,,The World's Lightest & Smartest E-Scooter  - ZAR,,The World's Lightest & Smartest E-Scooter  -,https://www.kickstarter.com/projects/593018456/the-worlds-lightest-and-smartest-e-scooter-zar?ref=category
0,,,,Wish it was easier to wake up in the morning? The UpLight is a 16M color Smart LED that helps you sleep better and wake naturally!,,,,The Up Light: Smart Wake Up Light,,The Up Light:,https://www.kickstarter.com/projects/1366261355/the-up-light-smart-wake-up-light?ref=category
0,,,,"The best little pocket knife. Retractable, easy blade change, lightweight, and durable. Great for pocket, purse, or in a survival kit. Follow our link to order yours now.",,,,Retractable Scalpel Pocket Knife,,Retractable,https://www.kickstarter.com/projects/scalpelknife/retractable-scalpel-pocket-knife?ref=category
0,,,,"dokiWatch: The first-ever smartwatch for kids to feature video calling. It's an all-in-one wearable phone, GPS locator, fitness tracker, and more!",,,,dokiWatch: The World's Most Advanced Smartwatch For Kids,,dokiWatch:,https://www.kickstarter.com/projects/dokiwatch/dokiwatch-the-worlds-most-advanced-smartwatch-for?ref=category
0,,,,Make tech & art projects with your friends & family in an epic space equipped with all the tools & resources you need to innovate.,,,,Decatur Makers. Makerspace 4 Tech + Art + Tools + Community,,Decatur,https://www.kickstarter.com/projects/120288702/decatur-makers-a-makerspace-for-tech-art-tools-com?ref=category
0,,,,We transform toothbrushes into gaming controllers - so kids and young-at-hearts can play fun & interactive mobile games while brushing.,,,,Playbrush - We make brushing teeth fun,,Playbrush -,https://www.kickstarter.com/projects/479441910/playbrush-we-make-brushing-teeth-fun?ref=category
0,,,,The first international contest to let students shape the future of interstellar travel.,,,,Project Dragonfly - Sail to the Stars,,Project Dragonfly -,https://www.kickstarter.com/projects/1465787600/project-dragonfly-sail-to-the-stars?ref=category
0,,,,"Crafted from leather and aluminium and powered with HR Audio. Ergonomically optimised and aesthetically designed, meet the EOZ One",,,,EOZ One - The Most Stylish Bluetooth Earphones. Ever.,,EOZ One -,https://www.kickstarter.com/projects/eozaudio/eoz-one-the-most-stylish-bluetooth-earphones-ever?ref=category
0,,,,"You have a wallet: LEIF makes it smart. The world's thinnest tracking device, theft preventer, and wallet finder.",,,,L E I F - Make Any Wallet a Smart Wallet,,L E I F -,https://www.kickstarter.com/projects/banksgoods/l-e-i-f-make-any-wallet-a-smart-wallet?ref=category
0,,,,"A storm racing drone that is easy to get started for even entry-level players, with infinite fun via first-person view.",,,,Falcon FPV300 : The First Racing Drone Designed for Beginner,,Falcon FPV300 :,https://www.kickstarter.com/projects/480249534/falcon-fpv300-the-first-racing-drone-designed-for?ref=category
0,,,,"Ozmo.io is a smart cup and app that helps you to stay hydrated, avoid kidney stone and keep your skin glowing.",,,,Ozmo Smart Cup: Water Hydration & Coffee Enjoyment,,Ozmo Smart Cup:,https://www.kickstarter.com/projects/ozmo/ozmo-smart-cup-water-hydration-and-coffee-enjoymen?ref=category
0,,,,"World's first portable pullup and dip bar for your outdoor & indoor Freeletics, Calisthenics and other fitness workouts!",,,,Pullup & Dip - work out wherever you want!,,Pullup & Dip -,https://www.kickstarter.com/projects/pullupanddip/pullup-and-dip-work-out-wherever-you-want?ref=category
0,,,,Expressiv is a plug and play system that brings electronic sounds to real guitar in a whole new way.,,,,Expressiv MIDI Guitar: Real MIDI. Real Guitar. Real Control.,,Expressiv MIDI Guitar:,https://www.kickstarter.com/projects/733246303/expressiv-midi-guitar-real-midi-real-guitar-real-c?ref=category
0,,,,The computer for the entire world.,,,,Endless Computers,,Endless Computers,https://www.kickstarter.com/projects/1381437927/endless-computers?ref=category
0,,,,Coffee Science Machine.,,,,Auroma: Never Make Bad Coffee Again,,Auroma:,https://www.kickstarter.com/projects/auroma/auroma-coffee-science-machine-that-learns-your-pre?ref=category
